domainid	n	non_zero_counts	min_count	max_count	mean	stddev	kurtosis	skew	ks_test_statistic	ks_test_pvalue	norm_log_statistic	norm_log_pvalue	norm_sqrt_statistic	norm_sqrt_pvalue	norm_cbrt_statistic	norm_cbrt_pvalue	norm_yeojohnson_statistic	norm_yeojohnson_pvalue	yeojohnson_lmbda
PF08492	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08493	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08495	7059	2068	0	6	0.393965	0.713080	6.638888	2.242255	0.416719	0.000100	0.436054	0.000100	0.440458	0.000100	0.444375	0.000100	0.446926	0.000100	-3.298897
PF08496	7059	1190	0	2	0.168721	0.374883	1.187104	1.777221	0.505077	0.000100	0.505130	0.000100	0.505144	0.000100	0.505153	0.000100	0.505158	0.000100	-8.406566
PF08498	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08499	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08501	7059	6656	0	8	1.345658	0.846532	6.321208	1.962710	0.388036	0.000100	0.357166	0.000100	0.345590	0.000100	0.396188	0.000100	0.349127	0.000100	-0.153920
PF08502	7059	6073	0	4	1.370591	0.795630	-0.375994	-0.016670	0.238008	0.000100	0.255092	0.000100	0.306098	0.000100	0.371323	0.000100	0.238644	0.000100	0.934309
PF08504	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08505	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08506	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08507	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08508	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08509	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08510	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08511	7059	718	0	3	0.103556	0.311125	7.119420	2.826459	0.528651	0.000100	0.529580	0.000100	0.529799	0.000100	0.529940	0.000100	0.530029	0.000100	-14.030436
PF08512	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08513	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08514	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08515	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08516	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08517	7059	11	0	1	0.001558	0.039444	636.728833	25.273085	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	-110.420068
PF08518	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08519	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08520	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF08523	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08524	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08526	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08527	7059	22	0	1	0.003117	0.055739	315.866763	17.828818	0.519177	0.000100	0.519177	0.000100	0.519177	0.000100	0.519177	0.000100	0.519177	0.000100	-110.420068
PF08528	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08530	7059	3508	0	22	1.155263	1.798531	9.588389	2.563736	0.271609	0.000100	0.306261	0.000100	0.313296	0.000100	0.329801	0.000100	0.330826	0.000100	-0.902464
PF08531	7059	1068	0	13	0.354016	1.089058	25.542537	4.434775	0.476130	0.000100	0.499261	0.000100	0.502024	0.000100	0.507711	0.000100	0.512253	0.000100	-5.815340
PF08534	7059	5997	0	23	2.427256	2.035574	3.313900	1.215978	0.184080	0.000100	0.146179	0.000100	0.166083	0.000100	0.244212	0.000100	0.157120	0.000100	0.148311
PF08536	7059	10	0	1	0.001417	0.037611	700.901419	26.512288	0.513605	0.000100	0.513605	0.000100	0.513605	0.000100	0.513605	0.000100	0.513605	0.000100	-110.420068
PF08537	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08538	7059	11	0	1	0.001558	0.039444	636.728833	25.273085	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	0.514197	0.000100	-110.420068
PF08539	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF08540	7059	883	0	3	0.134863	0.371000	8.304373	2.817398	0.516791	0.000100	0.520317	0.000100	0.521224	0.000100	0.521828	0.000100	0.522230	0.000100	-11.001238
PF08541	7059	6878	0	18	2.169712	1.579309	9.232875	2.209106	0.248551	0.000100	0.219053	0.000100	0.197010	0.000100	0.223016	0.000100	0.217872	0.000100	-0.296503
PF08542	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08543	7059	6231	0	4	1.313925	0.758607	0.159762	0.325727	0.287912	0.000100	0.287642	0.000100	0.333346	0.000100	0.392917	0.000100	0.269249	0.000100	0.667229
PF08544	7059	6732	0	7	2.145205	1.190709	-0.396434	0.369368	0.194845	0.000100	0.181459	0.000100	0.163963	0.000100	0.220839	0.000100	0.193349	0.000100	0.509367
PF08545	7059	6870	0	17	2.069982	1.485322	8.929189	2.237724	0.251753	0.000100	0.227096	0.000100	0.204401	0.000100	0.234522	0.000100	0.224870	0.000100	-0.300517
PF08546	7059	4362	0	12	1.004250	1.106195	6.658193	1.816384	0.247106	0.000100	0.251404	0.000100	0.260905	0.000100	0.313656	0.000100	0.259982	0.000100	-0.318858
PF08547	7059	791	0	5	0.122114	0.360765	13.788147	3.266194	0.520437	0.000100	0.524662	0.000100	0.525619	0.000100	0.526292	0.000100	0.526731	0.000100	-12.233805
PF08549	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF08550	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08551	7059	58	0	1	0.008216	0.090272	116.715181	10.895650	0.528042	0.000100	0.528042	0.000100	0.528042	0.000100	0.528042	0.000100	0.528042	0.000100	-110.420069
PF08552	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08553	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08555	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08557	7059	117	0	2	0.017000	0.132516	67.209625	8.013984	0.534459	0.000100	0.534853	0.000100	0.534959	0.000100	0.535025	0.000100	0.535068	0.000100	-85.756338
PF08558	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08559	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08560	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08561	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08562	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08563	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08564	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08565	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08566	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08567	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08568	7059	3	0	1	0.000425	0.020611	2348.000425	48.476803	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	0.507800	0.000100	-110.420068
PF08569	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08570	7059	1111	0	5	0.174387	0.429855	9.903482	2.763090	0.500116	0.000100	0.506629	0.000100	0.508070	0.000100	0.509118	0.000100	0.509798	0.000100	-8.521824
PF08571	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08572	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08573	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08574	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08576	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08577	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08578	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08579	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08580	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08581	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08583	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08584	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08585	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08586	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08587	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08588	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08589	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08590	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08591	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08592	7059	1581	0	8	0.353166	0.786138	9.734047	2.827738	0.449390	0.000100	0.468585	0.000100	0.472778	0.000100	0.477177	0.000100	0.480414	0.000100	-4.482722
PF08593	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08595	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08596	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08597	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08598	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08599	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08600	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08601	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08602	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08603	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08604	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08605	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08606	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08608	7059	687	0	3	0.114322	0.371979	14.451470	3.615095	0.523375	0.000100	0.528331	0.000100	0.529697	0.000100	0.530669	0.000100	0.531346	0.000100	-13.473568
PF08609	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08610	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08611	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08612	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08613	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08614	7059	9	0	1	0.001275	0.035684	779.334610	27.952363	0.512975	0.000100	0.512975	0.000100	0.512975	0.000100	0.512975	0.000100	0.512975	0.000100	-110.420068
PF08615	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08616	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08617	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08618	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08619	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08620	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08621	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08622	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08623	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08624	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08625	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08626	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08627	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08628	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08629	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08630	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08631	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF08632	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08633	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08634	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08635	7059	14	0	1	0.001983	0.044490	499.216273	22.387860	0.515794	0.000100	0.515794	0.000100	0.515794	0.000100	0.515794	0.000100	0.515794	0.000100	-110.420068
PF08636	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08637	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08638	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08639	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08640	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08641	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08642	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08643	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08644	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08645	7059	848	0	3	0.121405	0.330907	4.771073	2.458577	0.523008	0.000100	0.523677	0.000100	0.523826	0.000100	0.523922	0.000100	0.523983	0.000100	-11.912355
PF08646	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08647	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF08648	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08649	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08650	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08651	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08652	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08653	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08654	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08655	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08656	7059	1	0	1	0.000142	0.011901	7054.000142	84.000001	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	0.504607	0.000100	-110.420068
PF08657	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08658	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08659	7059	2253	0	80	1.620768	4.430314	39.394300	4.948325	0.378067	0.000100	0.393124	0.000100	0.390005	0.000100	0.412640	0.000100	0.430028	0.000100	-1.661061
PF08660	7059	465	0	3	0.067857	0.259811	15.111374	3.843269	0.537141	0.000100	0.538267	0.000100	0.538539	0.000100	0.538715	0.000100	0.538828	0.000100	-21.529630
PF08661	7059	2	0	1	0.000283	0.016830	3524.500283	59.384344	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	0.506432	0.000100	-110.420068
PF08662	7059	169	0	6	0.027483	0.203618	253.909603	12.715069	0.529738	0.000100	0.536246	0.000100	0.537020	0.000100	0.537826	0.000100	0.538280	0.000100	-56.507362
PF08663	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08666	7059	4837	0	8	1.286443	1.257183	1.801936	1.173146	0.230711	0.000100	0.212263	0.000100	0.240291	0.000100	0.307442	0.000100	0.214789	0.000100	-0.077473
PF08669	7059	6411	0	32	1.890919	2.394687	26.237023	4.237641	0.332266	0.000100	0.329343	0.000100	0.304603	0.000100	0.341870	0.000100	0.300955	0.000100	-0.537837
PF08670	7059	334	0	2	0.047882	0.216154	18.370352	4.402344	0.540334	0.000100	0.540674	0.000100	0.540764	0.000100	0.540819	0.000100	0.540855	0.000100	-30.278851
PF08672	7059	48	0	1	0.006800	0.082180	142.069346	12.002889	0.526170	0.000100	0.526170	0.000100	0.526170	0.000100	0.526170	0.000100	0.526170	0.000100	-110.420069
PF08674	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08675	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08676	7059	5243	0	2	0.744723	0.440542	-0.684860	-1.052773	0.461587	0.000100	0.463093	0.000100	0.463614	0.000100	0.464036	0.000100	0.449064	0.000100	3.313409
PF08683	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08685	7059	64	0	3	0.010625	0.117948	196.508588	12.938182	0.526819	0.000100	0.528200	0.000100	0.528578	0.000100	0.528846	0.000100	0.529033	0.000100	-81.777351
PF08686	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08687	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08688	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
PF08689	7059	0	0	0	0.000000	0.000000	nan	nan	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	nan	0.000100	1.000000
